title,link,authors,publication,article_year
Factors that May Stimulate Entrepreneurship in Tunisian SMEs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:ML0RJ9NH7IQC,"M Salim, J Anis",,
"Boards, retained ownership and failure risk of French IPO firms",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:35r97b3x0nAC,CDJ Anis,,
STOCK RETURN AND INVESTOR SENTIMENT: EVIDENCE FOR EMERGING MARKET,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:ZfRJV9d4-WMC,J ANIS,,
"Employee share ownership plan, Managerial Entrenchment and Social Performance: Some Empirical Evidence in the French Context",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:_Ybze24A_UAC,A Jarboui,,
Impact du Market Timing sur le choix de la maturité de la dette des entreprises tunisiennes.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:tkaPQYYpVKoC,"H Baccari, A Jarboui","Economics 70, 261-291, 0",
Aspects of fuzzy logic decision making in crowdfunding: a review of literature,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:VOx2b1Wkg3QC,"IA GDOURA, A JARBOUI",,
Papers’ abstracts/Анотації до статей 5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:sSrBHYA8nusC,"JP Enombo, SL Hassan, CG Iwu, Z Mkubukeli, RK Tengeh, A Rorwana, ...",,
ONT CONTRIBUÉ À LA RÉDACTION DE CE NUMÉRO,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:4fKUyHm3Qg0C,"LBEN JEDIDIA, F BOUGACHA, A JARBOUI, N KAMMOUN, W KHOUFI, ...",,
THE BANKS ROLE IN REINFORCING THE DEVELOPMENT STRATEGY OF SPECIFIC INVESTMENTS THROUGH THEIR PRESENCE IN THE BOARD AND THEIR CONTRIBUTION IN NON-BANKS CAPITAL,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:K3LRdlH-MEoC,"A JARBOUI, H FAKHFAKH",,
"BOARD OF DIRECTORS, EMOTIONAL BIASES AND FIRM FINANCIAL DECISION",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:KxtntwgDAa4C,"MA Azouzi, A Jarboui","ADVANCES IN BUSINESS AND MANAGEMENT, 37, 0",
Les déterminants de la maturité de la dette des entreprises tunisiennes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:CHSYGLWDkRkC,"H Baccari, MA Azouzi, A Jarboui","Review of Economic Studies 58, 277-297, 0",
The Evidence of Management Motivation to Revalue Property Plant and Equipment in Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:_xSYboBqXhAC,"AM Ali, J Anis",,
"La performance des nouvelles entreprises internationales: orientation entrepreneuriale et marché, capacités en marketing",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:a0OBvERweLwC,"I Aydi, A Jarboui",,
Research in International Business and Finance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:zA6iFVUQeVQC,"A Elaoud, A Jarboui",,
To what extent does shareholder activism affect earnings management?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:RYcK_YlVTxYC,"SB SIALA, A JARBOUI",,
DETERMINANTS OF THE PERFORMANCE OF REFUNDING IN MICROFINANCE: EMPIRICAL APPLICATION FOR THE CASE OF ENDA-INTERARABE OF TUNISIA MIGHRI ZOUHAYER,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:blknAaTinKkC,J ANIS,,
INVESTOR’S PSYCHOLOGY COMMITMENT LEVEL AND ESCALATORY BEHAVIOR IN INVESTMENT DECISION,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:7PzlFSSx8tAC,"F Hamza, A Jarboui","CORPORATE OWNERSHIP & CONTROL, 369, 0",
"CORPORATE GOVERNANCE, PROFILE OF THE EXECUTIVE DIRECTORS AND THE RATE OF REFUNDING OF MICROCREDITS IN THE CASE OF THE TUNISIAN ASSOCIATIONS OF MICROFINANCE",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:qxL8FJ1GzNcC,"J ANIS, A SAMIR",,
"Overcoming the Barriers to Successful Completion of GED Programs among Prison 1-6 and Jail Inmates John Stuart Batchelder, Austin O'Neill, Ashley DianeRodriguez, Rebecca Tibbs …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:KlAtU1dfN6UC,"GJM Verstraeten, A Perdih, SL Hanson, M Sykes, LB Pena, A Cassella, ...",,
Research in International Business and Finance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:kNdYIx-mwKoC,"S Neifar, A Jarboui",,
Decision-making support by cognitive maps to understand the effects of crowdfunding finance on entrepreneurial self-efficacy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:UeHWp8X0CEIC,"IA GDOURA, A JARBOUI",,
,,,,
